n_code,year,r,w,age,yob,name,name_if_family,individual,yearofdeath,new,deceased,educ_yrs,self_made,ug_attend,ug_sub,ug_name,ug_dropped,ug_ivy,master,mas_sub,master_name,master_dropped,master_ivy,master2,mas2_sub,master2_name,master2_dropped,master2_ivy,phd,phd_sub,phd_name,phd_dropped,phd_ivy,honoraryphd,source_code,graduate,dr,newyr
156,2015,375,1.8,79,1936,Drayton McLane Jr,,1,,1,0,18,1,1,,Baylor University,0,0,1,Business,Broad College of Business,0,0,0,,,0,0,0,,,0,0,0,Other_Services,1,51,0
156,2004,215,1.3,68,1936,Drayton McLane Jr,,1,,1,0,18,1,1,,Baylor University,0,0,1,Business,Broad College of Business,0,0,0,,,0,0,0,,,0,0,0,Other_Services,1,,
156,2005,283,1.2,69,1936,Drayton McLane Jr,,1,,1,0,18,1,1,,Baylor University,0,0,1,Business,Broad College of Business,0,0,0,,,0,0,0,,,0,0,0,Other_Services,1,68,0
156,2013,296,1.9,77,1936,Drayton McLane Jr,,1,,1,0,18,1,1,,Baylor University,0,0,1,Business,Broad College of Business,0,0,0,,,0,0,0,,,0,0,0,Other_Services,1,25,0
156,2011,260,1.75,75,1936,Drayton McLane Jr,,1,,1,0,18,1,1,,Baylor University,0,0,1,Business,Broad College of Business,0,0,0,,,0,0,0,,,0,0,0,Other_Services,1,-28,0
156,2012,271,1.8,76,1936,Drayton McLane Jr,,1,,1,0,18,1,1,,Baylor University,0,0,1,Business,Broad College of Business,0,0,0,,,0,0,0,,,0,0,0,Other_Services,1,11,0
156,2006,322,1.2,70,1936,Drayton McLane Jr,,1,,1,0,18,1,1,,Baylor University,0,0,1,Business,Broad College of Business,0,0,0,,,0,0,0,,,0,0,0,Other_Services,1,39,0
156,2010,288,1.45,74,1936,Drayton McLane Jr,,1,,1,0,18,1,1,,Baylor University,0,0,1,Business,Broad College of Business,0,0,0,,,0,0,0,,,0,0,0,Other_Services,1,16,0
156,2008,301,1.6,72,1936,Drayton McLane Jr,,1,,1,0,18,1,1,,Baylor University,0,0,1,Business,Broad College of Business,0,0,0,,,0,0,0,,,0,0,0,Other_Services,1,,1
156,2007,,,71,1936,Drayton McLane Jr,,1,,1,0,18,1,1,,Baylor University,0,0,1,Business,Broad College of Business,0,0,0,,,0,0,0,,,0,0,0,Other_Services,1,,0
156,2009,272,1.45,73,1936,Drayton McLane Jr,,1,,1,0,18,1,1,,Baylor University,0,0,1,Business,Broad College of Business,0,0,0,,,0,0,0,,,0,0,0,Other_Services,1,-29,0
156,2014,324,2,78,1936,Drayton McLane Jr,,1,,1,0,18,1,1,,Baylor University,0,0,1,Business,Broad College of Business,0,0,0,,,0,0,0,,,0,0,0,Other_Services,1,28,0
157,2006,,,22,1984,Dustin Moskovitz,,1,,1,0,12,1,1,,Harvard University,1,1,0,,,0,0,0,,,0,0,0,,,0,0,0,Technology_Telecom,0,,0
157,2007,,,23,1984,Dustin Moskovitz,,1,,1,0,12,1,1,,Harvard University,1,1,0,,,0,0,0,,,0,0,0,,,0,0,0,Technology_Telecom,0,,0
157,2004,,,20,1984,Dustin Moskovitz,,1,,1,0,12,1,1,,Harvard University,1,1,0,,,0,0,0,,,0,0,0,,,0,0,0,Technology_Telecom,0,,
157,2014,54,8.1000004,30,1984,Dustin Moskovitz,,1,,1,0,12,1,1,,Harvard University,1,1,0,,,0,0,0,,,0,0,0,,,0,0,0,Technology_Telecom,0,-31,0
157,2012,151,2.7,28,1984,Dustin Moskovitz,,1,,1,0,12,1,1,,Harvard University,1,1,0,,,0,0,0,,,0,0,0,,,0,0,0,Technology_Telecom,0,60,0
157,2013,85,5.1999998,29,1984,Dustin Moskovitz,,1,,1,0,12,1,1,,Harvard University,1,1,0,,,0,0,0,,,0,0,0,,,0,0,0,Technology_Telecom,0,-66,0
157,2005,,,21,1984,Dustin Moskovitz,,1,,1,0,12,1,1,,Harvard University,1,1,0,,,0,0,0,,,0,0,0,,,0,0,0,Technology_Telecom,0,,0
157,2010,290,1.4,26,1984,Dustin Moskovitz,,1,,1,0,12,1,1,,Harvard University,1,1,0,,,0,0,0,,,0,0,0,,,0,0,0,Technology_Telecom,0,,1
157,2008,,,24,1984,Dustin Moskovitz,,1,,1,0,12,1,1,,Harvard University,1,1,0,,,0,0,0,,,0,0,0,,,0,0,0,Technology_Telecom,0,,0
157,2011,91,3.5,27,1984,Dustin Moskovitz,,1,,1,0,12,1,1,,Harvard University,1,1,0,,,0,0,0,,,0,0,0,,,0,0,0,Technology_Telecom,0,-199,0
157,2015,55,8.3999996,31,1984,Dustin Moskovitz,,1,,1,0,12,1,1,,Harvard University,1,1,0,,,0,0,0,,,0,0,0,,,0,0,0,Technology_Telecom,0,1,0
157,2009,,,25,1984,Dustin Moskovitz,,1,,1,0,12,1,1,,Harvard University,1,1,0,,,0,0,0,,,0,0,0,,,0,0,0,Technology_Telecom,0,,0
158,2014,,,91,1923,Dwight D Opperman,,1,,0,0,22,1,1,,Drake University,0,0,0,,,0,0,0,,,0,0,1,Law,Drake University,0,0,0,Media,1,,0
158,2004,315,.97500002,81,1923,Dwight D Opperman,,1,,0,0,22,1,1,,Drake University,0,0,0,,,0,0,0,,,0,0,1,Law,Drake University,0,0,0,Media,1,,
158,2015,,,92,1923,Dwight D Opperman,,1,,0,0,22,1,1,,Drake University,0,0,0,,,0,0,0,,,0,0,1,Law,Drake University,0,0,0,Media,1,,0
158,2005,375,.97500002,82,1923,Dwight D Opperman,,1,,0,0,22,1,1,,Drake University,0,0,0,,,0,0,0,,,0,0,1,Law,Drake University,0,0,0,Media,1,60,0
158,2009,,,86,1923,Dwight D Opperman,,1,,0,0,22,1,1,,Drake University,0,0,0,,,0,0,0,,,0,0,1,Law,Drake University,0,0,0,Media,1,,0
158,2007,,,84,1923,Dwight D Opperman,,1,,0,0,22,1,1,,Drake University,0,0,0,,,0,0,0,,,0,0,1,Law,Drake University,0,0,0,Media,1,,0
158,2012,,,89,1923,Dwight D Opperman,,1,,0,0,22,1,1,,Drake University,0,0,0,,,0,0,0,,,0,0,1,Law,Drake University,0,0,0,Media,1,,0
158,2013,,,90,1923,Dwight D Opperman,,1,,0,0,22,1,1,,Drake University,0,0,0,,,0,0,0,,,0,0,1,Law,Drake University,0,0,0,Media,1,,0
158,2010,,,87,1923,Dwight D Opperman,,1,,0,0,22,1,1,,Drake University,0,0,0,,,0,0,0,,,0,0,1,Law,Drake University,0,0,0,Media,1,,0
158,2006,374,1,83,1923,Dwight D Opperman,,1,,0,0,22,1,1,,Drake University,0,0,0,,,0,0,0,,,0,0,1,Law,Drake University,0,0,0,Media,1,-1,0
158,2011,,,88,1923,Dwight D Opperman,,1,,0,0,22,1,1,,Drake University,0,0,0,,,0,0,0,,,0,0,1,Law,Drake University,0,0,0,Media,1,,0
158,2008,,,85,1923,Dwight D Opperman,,1,,0,0,22,1,1,,Drake University,0,0,0,,,0,0,0,,,0,0,1,Law,Drake University,0,0,0,Media,1,,0
159,2013,,,71,1942,Dwight Schar,,1,,1,0,16,1,1,,Ashland University,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,Real_Estate_and_Construction,0,,0
159,2015,,,73,1942,Dwight Schar,,1,,1,0,16,1,1,,Ashland University,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,Real_Estate_and_Construction,0,,0
159,2006,,,64,1942,Dwight Schar,,1,,1,0,16,1,1,,Ashland University,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,Real_Estate_and_Construction,0,,0
159,2007,,,65,1942,Dwight Schar,,1,,1,0,16,1,1,,Ashland University,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,Real_Estate_and_Construction,0,,0
159,2014,,,72,1942,Dwight Schar,,1,,1,0,16,1,1,,Ashland University,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,Real_Estate_and_Construction,0,,0
159,2011,,,69,1942,Dwight Schar,,1,,1,0,16,1,1,,Ashland University,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,Real_Estate_and_Construction,0,,0
159,2005,,,63,1942,Dwight Schar,,1,,1,0,16,1,1,,Ashland University,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,Real_Estate_and_Construction,0,,0
159,2004,,,62,1942,Dwight Schar,,1,,1,0,16,1,1,,Ashland University,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,Real_Estate_and_Construction,0,,
159,2008,,,66,1942,Dwight Schar,,1,,1,0,16,1,1,,Ashland University,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,Real_Estate_and_Construction,0,,0
159,2010,,,68,1942,Dwight Schar,,1,,1,0,16,1,1,,Ashland University,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,Real_Estate_and_Construction,0,,0
159,2012,,,70,1942,Dwight Schar,,1,,1,0,16,1,1,,Ashland University,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,Real_Estate_and_Construction,0,,0
159,2009,399,.94999999,67,1942,Dwight Schar,,1,,1,0,16,1,1,,Ashland University,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,Real_Estate_and_Construction,0,,1
160,2011,,,82,1929,Edgar M Bronfman Sr,,1,,0,0,16,0,1,,McGill University,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,Food_and_Beverage,0,,0
160,2006,80,3.2,77,1929,Edgar M Bronfman Sr,,1,,0,0,16,0,1,,McGill University,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,Food_and_Beverage,0,7,0
160,2009,123,2.5,80,1929,Edgar M Bronfman Sr,,1,,0,0,16,0,1,,McGill University,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,Food_and_Beverage,0,18,0
160,2008,105,3.5,79,1929,Edgar M Bronfman Sr,,1,,0,0,16,0,1,,McGill University,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,Food_and_Beverage,0,-3,0
160,2014,,,85,1929,Edgar M Bronfman Sr,,1,,0,0,16,0,1,,McGill University,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,Food_and_Beverage,0,,0
160,2004,79,2.5,75,1929,Edgar M Bronfman Sr,,1,,0,0,16,0,1,,McGill University,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,Food_and_Beverage,0,,
160,2005,73,3,76,1929,Edgar M Bronfman Sr,,1,,0,0,16,0,1,,McGill University,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,Food_and_Beverage,0,-6,0
160,2010,136,2.5999999,81,1929,Edgar M Bronfman Sr,,1,,0,0,16,0,1,,McGill University,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,Food_and_Beverage,0,13,0
160,2013,,,84,1929,Edgar M Bronfman Sr,,1,,0,0,16,0,1,,McGill University,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,Food_and_Beverage,0,,0
160,2007,108,3.2,78,1929,Edgar M Bronfman Sr,,1,,0,0,16,0,1,,McGill University,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,Food_and_Beverage,0,28,0
160,2015,,,86,1929,Edgar M Bronfman Sr,,1,,0,0,16,0,1,,McGill University,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,Food_and_Beverage,0,,0
160,2012,,,83,1929,Edgar M Bronfman Sr,,1,,0,0,16,0,1,,McGill University,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,Food_and_Beverage,0,,0
161,2014,,,78,1936,Edmund Newton Ansin,,1,,0,0,16,0,1,,University of Pennsylvania,0,1,0,,,0,0,0,,,0,0,0,,,0,0,0,Media,0,,0
161,2011,355,1.25,75,1936,Edmund Newton Ansin,,1,,0,0,16,0,1,,University of Pennsylvania,0,1,0,,,0,0,0,,,0,0,0,,,0,0,0,Media,0,-10,0
161,2015,,,79,1936,Edmund Newton Ansin,,1,,0,0,16,0,1,,University of Pennsylvania,0,1,0,,,0,0,0,,,0,0,0,,,0,0,0,Media,0,,0
161,2012,360,1.2,76,1936,Edmund Newton Ansin,,1,,0,0,16,0,1,,University of Pennsylvania,0,1,0,,,0,0,0,,,0,0,0,,,0,0,0,Media,0,5,0
161,2010,365,1.1,74,1936,Edmund Newton Ansin,,1,,0,0,16,0,1,,University of Pennsylvania,0,1,0,,,0,0,0,,,0,0,0,,,0,0,0,Media,0,69,0
161,2005,320,1.1,69,1936,Edmund Newton Ansin,,1,,0,0,16,0,1,,University of Pennsylvania,0,1,0,,,0,0,0,,,0,0,0,,,0,0,0,Media,0,42,0
161,2008,321,1.5,72,1936,Edmund Newton Ansin,,1,,0,0,16,0,1,,University of Pennsylvania,0,1,0,,,0,0,0,,,0,0,0,,,0,0,0,Media,0,35,0
161,2009,296,1.3,73,1936,Edmund Newton Ansin,,1,,0,0,16,0,1,,University of Pennsylvania,0,1,0,,,0,0,0,,,0,0,0,,,0,0,0,Media,0,-25,0
161,2007,286,1.7,71,1936,Edmund Newton Ansin,,1,,0,0,16,0,1,,University of Pennsylvania,0,1,0,,,0,0,0,,,0,0,0,,,0,0,0,Media,0,-36,0
161,2006,322,1.2,70,1936,Edmund Newton Ansin,,1,,0,0,16,0,1,,University of Pennsylvania,0,1,0,,,0,0,0,,,0,0,0,,,0,0,0,Media,0,2,0
161,2004,278,1,68,1936,Edmund Newton Ansin,,1,,0,0,16,0,1,,University of Pennsylvania,0,1,0,,,0,0,0,,,0,0,0,,,0,0,0,Media,0,,
161,2013,382,1.35,77,1936,Edmund Newton Ansin,,1,,0,0,16,0,1,,University of Pennsylvania,0,1,0,,,0,0,0,,,0,0,0,,,0,0,0,Media,0,22,0
162,2004,,,22,1982,Eduardo Saverin,,1,,1,0,16,1,1,,Harvard University,0,1,0,,,0,0,0,,,0,0,0,,,0,0,0,Technology_Telecom,0,,
162,2009,,,27,1982,Eduardo Saverin,,1,,1,0,16,1,1,,Harvard University,0,1,0,,,0,0,0,,,0,0,0,,,0,0,0,Technology_Telecom,0,,0
162,2013,,,31,1982,Eduardo Saverin,,1,,1,0,16,1,1,,Harvard University,0,1,0,,,0,0,0,,,0,0,0,,,0,0,0,Technology_Telecom,0,,0
162,2014,,,32,1982,Eduardo Saverin,,1,,1,0,16,1,1,,Harvard University,0,1,0,,,0,0,0,,,0,0,0,,,0,0,0,Technology_Telecom,0,,0
162,2007,,,25,1982,Eduardo Saverin,,1,,1,0,16,1,1,,Harvard University,0,1,0,,,0,0,0,,,0,0,0,,,0,0,0,Technology_Telecom,0,,0
162,2005,,,23,1982,Eduardo Saverin,,1,,1,0,16,1,1,,Harvard University,0,1,0,,,0,0,0,,,0,0,0,,,0,0,0,Technology_Telecom,0,,0
162,2010,356,1.15,28,1982,Eduardo Saverin,,1,,1,0,16,1,1,,Harvard University,0,1,0,,,0,0,0,,,0,0,0,,,0,0,0,Technology_Telecom,0,,1
162,2012,,,30,1982,Eduardo Saverin,,1,,1,0,16,1,1,,Harvard University,0,1,0,,,0,0,0,,,0,0,0,,,0,0,0,Technology_Telecom,0,,0
162,2011,212,2,29,1982,Eduardo Saverin,,1,,1,0,16,1,1,,Harvard University,0,1,0,,,0,0,0,,,0,0,0,,,0,0,0,Technology_Telecom,0,-144,0
162,2015,,,33,1982,Eduardo Saverin,,1,,1,0,16,1,1,,Harvard University,0,1,0,,,0,0,0,,,0,0,0,,,0,0,0,Technology_Telecom,0,,0
162,2008,,,26,1982,Eduardo Saverin,,1,,1,0,16,1,1,,Harvard University,0,1,0,,,0,0,0,,,0,0,0,,,0,0,0,Technology_Telecom,0,,0
162,2006,,,24,1982,Eduardo Saverin,,1,,1,0,16,1,1,,Harvard University,0,1,0,,,0,0,0,,,0,0,0,,,0,0,0,Technology_Telecom,0,,0
163,2013,44,9.3000002,83,1930,Edward Crosby Johnson III,,1,,0,0,16,0,1,,Harvard University,0,1,0,,,0,0,0,,,0,0,0,,,0,0,0,Finance,0,-8,0
163,2010,33,7.0999999,80,1930,Edward Crosby Johnson III,,1,,0,0,16,0,1,,Harvard University,0,1,0,,,0,0,0,,,0,0,0,,,0,0,0,Finance,0,3,0
163,2014,65,7.3000002,84,1930,Edward Crosby Johnson III,,1,,0,0,16,0,1,,Harvard University,0,1,0,,,0,0,0,,,0,0,0,,,0,0,0,Finance,0,21,0
163,2004,28,6,74,1930,Edward Crosby Johnson III,,1,,0,0,16,0,1,,Harvard University,0,1,0,,,0,0,0,,,0,0,0,,,0,0,0,Finance,0,,
163,2011,44,6.5,81,1930,Edward Crosby Johnson III,,1,,0,0,16,0,1,,Harvard University,0,1,0,,,0,0,0,,,0,0,0,,,0,0,0,Finance,0,11,0
163,2006,35,7.5,76,1930,Edward Crosby Johnson III,,1,,0,0,16,0,1,,Harvard University,0,1,0,,,0,0,0,,,0,0,0,,,0,0,0,Finance,0,2,0
163,2012,52,6.5,82,1930,Edward Crosby Johnson III,,1,,0,0,16,0,1,,Harvard University,0,1,0,,,0,0,0,,,0,0,0,,,0,0,0,Finance,0,8,0
163,2015,59,7.8000002,85,1930,Edward Crosby Johnson III,,1,,0,0,16,0,1,,Harvard University,0,1,0,,,0,0,0,,,0,0,0,,,0,0,0,Finance,0,-6,0
163,2009,30,8,79,1930,Edward Crosby Johnson III,,1,,0,0,16,0,1,,Harvard University,0,1,0,,,0,0,0,,,0,0,0,,,0,0,0,Finance,0,2,0
163,2005,33,6.5,75,1930,Edward Crosby Johnson III,,1,,0,0,16,0,1,,Harvard University,0,1,0,,,0,0,0,,,0,0,0,,,0,0,0,Finance,0,5,0
163,2007,28,10,77,1930,Edward Crosby Johnson III,,1,,0,0,16,0,1,,Harvard University,0,1,0,,,0,0,0,,,0,0,0,,,0,0,0,Finance,0,-7,0
163,2008,28,11,78,1930,Edward Crosby Johnson III,,1,,0,0,16,0,1,,Harvard University,0,1,0,,,0,0,0,,,0,0,0,,,0,0,0,Finance,0,0,0
165,2012,151,2.7,65,1947,Edward John Debartolo Jr,,1,,0,0,16,0,1,,Notre Dame University,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,Real_Estate_and_Construction,0,-61,0
165,2004,234,1.2,57,1947,Edward John Debartolo Jr,,1,,0,0,16,0,1,,Notre Dame University,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,Real_Estate_and_Construction,0,,
165,2014,183,3.0999999,67,1947,Edward John Debartolo Jr,,1,,0,0,16,0,1,,Notre Dame University,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,Real_Estate_and_Construction,0,-26,0
165,2015,194,3.3,68,1947,Edward John Debartolo Jr,,1,,0,0,16,0,1,,Notre Dame University,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,Real_Estate_and_Construction,0,11,0
165,2010,269,1.5,63,1947,Edward John Debartolo Jr,,1,,0,0,16,0,1,,Notre Dame University,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,Real_Estate_and_Construction,0,-48,0
165,2013,209,2.5999999,66,1947,Edward John Debartolo Jr,,1,,0,0,16,0,1,,Notre Dame University,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,Real_Estate_and_Construction,0,58,0
165,2005,235,1.4,58,1947,Edward John Debartolo Jr,,1,,0,0,16,0,1,,Notre Dame University,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,Real_Estate_and_Construction,0,1,0
165,2009,317,1.25,62,1947,Edward John Debartolo Jr,,1,,0,0,16,0,1,,Notre Dame University,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,Real_Estate_and_Construction,0,55,0
165,2008,262,1.8,61,1947,Edward John Debartolo Jr,,1,,0,0,16,0,1,,Notre Dame University,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,Real_Estate_and_Construction,0,-9,0
165,2007,271,1.8,60,1947,Edward John Debartolo Jr,,1,,0,0,16,0,1,,Notre Dame University,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,Real_Estate_and_Construction,0,29,0
165,2011,212,2,64,1947,Edward John Debartolo Jr,,1,,0,0,16,0,1,,Notre Dame University,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,Real_Estate_and_Construction,0,-57,0
165,2006,242,1.5,59,1947,Edward John Debartolo Jr,,1,,0,0,16,0,1,,Notre Dame University,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,Real_Estate_and_Construction,0,7,0
166,2011,200,2.0999999,72,1939,Edward P Roski Jr,,1,,0,0,16,0,1,,University of Southern California,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,Real_Estate_and_Construction,0,30,0
166,2015,138,4,76,1939,Edward P Roski Jr,,1,,0,0,16,0,1,,University of Southern California,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,Real_Estate_and_Construction,0,-7,0
166,2012,104,3.7,73,1939,Edward P Roski Jr,,1,,0,0,16,0,1,,University of Southern California,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,Real_Estate_and_Construction,0,-96,0
166,2004,260,1.1,65,1939,Edward P Roski Jr,,1,,0,0,16,0,1,,University of Southern California,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,Real_Estate_and_Construction,0,,
166,2008,163,2.5,69,1939,Edward P Roski Jr,,1,,0,0,16,0,1,,University of Southern California,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,Real_Estate_and_Construction,0,-32,0
166,2014,145,3.7,75,1939,Edward P Roski Jr,,1,,0,0,16,0,1,,University of Southern California,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,Real_Estate_and_Construction,0,2,0
166,2006,197,1.8,67,1939,Edward P Roski Jr,,1,,0,0,16,0,1,,University of Southern California,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,Real_Estate_and_Construction,0,-123,0
166,2013,143,3.4000001,74,1939,Edward P Roski Jr,,1,,0,0,16,0,1,,University of Southern California,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,Real_Estate_and_Construction,0,39,0
166,2010,170,2.0999999,71,1939,Edward P Roski Jr,,1,,0,0,16,0,1,,University of Southern California,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,Real_Estate_and_Construction,0,-66,0
166,2005,320,1.1,66,1939,Edward P Roski Jr,,1,,0,0,16,0,1,,University of Southern California,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,Real_Estate_and_Construction,0,60,0
166,2009,236,1.5,70,1939,Edward P Roski Jr,,1,,0,0,16,0,1,,University of Southern California,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,Real_Estate_and_Construction,0,73,0
166,2007,195,2.3,68,1939,Edward P Roski Jr,,1,,0,0,16,0,1,,University of Southern California,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,Real_Estate_and_Construction,0,-2,0
167,2006,117,2.5,61,1945,Edward Perry Bass,,1,,0,0,16,0,1,,Yale University,0,1,0,,,0,0,0,,,0,0,0,,,0,0,0,Diversified_Investments,0,-166,0
167,2008,163,2.5,63,1945,Edward Perry Bass,,1,,0,0,16,0,1,,Yale University,0,1,0,,,0,0,0,,,0,0,0,,,0,0,0,Diversified_Investments,0,-2,0
167,2014,272,2.3,69,1945,Edward Perry Bass,,1,,0,0,16,0,1,,Yale University,0,1,0,,,0,0,0,,,0,0,0,,,0,0,0,Diversified_Investments,0,12,0
167,2011,293,1.5,66,1945,Edward Perry Bass,,1,,0,0,16,0,1,,Yale University,0,1,0,,,0,0,0,,,0,0,0,,,0,0,0,Diversified_Investments,0,24,0
167,2004,278,1,59,1945,Edward Perry Bass,,1,,0,0,16,0,1,,Yale University,0,1,0,,,0,0,0,,,0,0,0,,,0,0,0,Diversified_Investments,0,,
167,2012,239,2,67,1945,Edward Perry Bass,,1,,0,0,16,0,1,,Yale University,0,1,0,,,0,0,0,,,0,0,0,,,0,0,0,Diversified_Investments,0,-54,0
167,2010,269,1.5,65,1945,Edward Perry Bass,,1,,0,0,16,0,1,,Yale University,0,1,0,,,0,0,0,,,0,0,0,,,0,0,0,Diversified_Investments,0,33,0
167,2013,260,2.0999999,68,1945,Edward Perry Bass,,1,,0,0,16,0,1,,Yale University,0,1,0,,,0,0,0,,,0,0,0,,,0,0,0,Diversified_Investments,0,21,0
167,2007,165,2.5,62,1945,Edward Perry Bass,,1,,0,0,16,0,1,,Yale University,0,1,0,,,0,0,0,,,0,0,0,,,0,0,0,Diversified_Investments,0,48,0
167,2005,283,1.2,60,1945,Edward Perry Bass,,1,,0,0,16,0,1,,Yale University,0,1,0,,,0,0,0,,,0,0,0,,,0,0,0,Diversified_Investments,0,5,0
167,2015,342,2,70,1945,Edward Perry Bass,,1,,0,0,16,0,1,,Yale University,0,1,0,,,0,0,0,,,0,0,0,,,0,0,0,Diversified_Investments,0,70,0
167,2009,236,1.5,64,1945,Edward Perry Bass,,1,,0,0,16,0,1,,Yale University,0,1,0,,,0,0,0,,,0,0,0,,,0,0,0,Diversified_Investments,0,73,0
168,2009,123,2.5,47,1962,Edward S Lampert,,1,,0,0,16,1,1,,Yale University,0,1,0,,,0,0,0,,,0,0,0,,,0,0,0,Retail,0,-11,0
168,2011,117,3,49,1962,Edward S Lampert,,1,,0,0,16,1,1,,Yale University,0,1,0,,,0,0,0,,,0,0,0,,,0,0,0,Retail,0,16,0
168,2007,68,4.5,45,1962,Edward S Lampert,,1,,0,0,16,1,1,,Yale University,0,1,0,,,0,0,0,,,0,0,0,,,0,0,0,Retail,0,1,0
168,2015,246,2.7,53,1962,Edward S Lampert,,1,,0,0,16,1,1,,Yale University,0,1,0,,,0,0,0,,,0,0,0,,,0,0,0,Retail,0,63,0
168,2014,183,3.0999999,52,1962,Edward S Lampert,,1,,0,0,16,1,1,,Yale University,0,1,0,,,0,0,0,,,0,0,0,,,0,0,0,Retail,0,-1,0
168,2004,142,1.7,42,1962,Edward S Lampert,,1,,0,0,16,1,1,,Yale University,0,1,0,,,0,0,0,,,0,0,0,,,0,0,0,Retail,0,,
168,2012,125,3.2,50,1962,Edward S Lampert,,1,,0,0,16,1,1,,Yale University,0,1,0,,,0,0,0,,,0,0,0,,,0,0,0,Retail,0,8,0
168,2013,184,2.9000001,51,1962,Edward S Lampert,,1,,0,0,16,1,1,,Yale University,0,1,0,,,0,0,0,,,0,0,0,,,0,0,0,Retail,0,59,0
168,2006,67,3.8,44,1962,Edward S Lampert,,1,,0,0,16,1,1,,Yale University,0,1,0,,,0,0,0,,,0,0,0,,,0,0,0,Retail,0,6,0
168,2010,101,3.0999999,48,1962,Edward S Lampert,,1,,0,0,16,1,1,,Yale University,0,1,0,,,0,0,0,,,0,0,0,,,0,0,0,Retail,0,-22,0
168,2005,61,3.5,43,1962,Edward S Lampert,,1,,0,0,16,1,1,,Yale University,0,1,0,,,0,0,0,,,0,0,0,,,0,0,0,Retail,0,-81,0
168,2008,134,3,46,1962,Edward S Lampert,,1,,0,0,16,1,1,,Yale University,0,1,0,,,0,0,0,,,0,0,0,,,0,0,0,Retail,0,66,0
170,2010,382,1.05,67,1943,Elaine P Wynn,,1,,1,0,16,1,1,,George Washington University,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,Hospitality,0,,1
170,2006,,,63,1943,Elaine P Wynn,,1,,1,0,16,1,1,,George Washington University,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,Hospitality,0,,0
170,2012,328,1.4,69,1943,Elaine P Wynn,,1,,1,0,16,1,1,,George Washington University,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,Hospitality,0,65,0
170,2015,,,72,1943,Elaine P Wynn,,1,,1,0,16,1,1,,George Washington University,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,Hospitality,0,,0
170,2011,263,1.7,68,1943,Elaine P Wynn,,1,,1,0,16,1,1,,George Washington University,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,Hospitality,0,-119,0
170,2004,,,61,1943,Elaine P Wynn,,1,,1,0,16,1,1,,George Washington University,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,Hospitality,0,,
